seqid	category	marker	length	gc_pct
MPDB003643	Fungi	ITS	538	45.91
MPDB003644	Fungi	ITS	540	45.93
MPDB003645	Fungi	ITS	543	45.86
MPDB003646	Fungi	ITS	560	45.71
MPDB003647	Fungi	ITS	561	46.17
MPDB003648	Fungi	ITS	681	46.7
MPDB003649	Fungi	ITS	680	46.76
MPDB003650	Fungi	ITS	450	45.56
MPDB003651	Fungi	ITS	590	45.93
MPDB003652	Fungi	ITS	435	46.44
MPDB003653	Fungi	ITS	547	46.25
MPDB003654	Fungi	ITS	528	45.64
MPDB003655	Fungi	ITS	545	45.87
MPDB003656	Fungi	ITS	545	46.42
MPDB003657	Fungi	ITS	480	45.62
MPDB003658	Fungi	ITS	486	45.68
MPDB003659	Fungi	ITS	580	46.72
MPDB003660	Fungi	ITS	1060	48.4
MPDB003661	Fungi	ITS	583	45.97
MPDB003662	Fungi	ITS	491	46.84
MPDB003663	Fungi	ITS	509	58.15
MPDB003664	Fungi	ITS	583	57.63
MPDB003665	Fungi	ITS	587	57.07
MPDB003666	Fungi	ITS	587	56.39
MPDB003667	Fungi	ITS	597	56.11
MPDB003668	Fungi	ITS	586	56.31
MPDB003669	Fungi	ITS	587	56.39
MPDB003670	Fungi	ITS	589	56.71
MPDB003671	Fungi	ITS	592	56.08
MPDB003672	Fungi	ITS	588	56.29
MPDB003673	Fungi	ITS	585	57.26
MPDB003674	Fungi	ITS	586	57.0
MPDB003675	Fungi	ITS	590	56.27
MPDB003676	Fungi	ITS	586	56.66
MPDB003677	Fungi	ITS	584	56.68
MPDB003678	Fungi	ITS	591	56.51
MPDB003679	Fungi	ITS	587	56.9
MPDB003680	Fungi	ITS	583	57.29
MPDB003681	Fungi	ITS	584	57.02
MPDB003682	Fungi	ITS	585	56.58
MPDB003683	Fungi	ITS	1073	54.99
MPDB003684	Fungi	ITS	723	56.71
MPDB003685	Fungi	ITS	686	57.43
MPDB003686	Fungi	ITS	1102	55.26
MPDB003687	Fungi	ITS	522	58.24
MPDB003688	Fungi	ITS	477	59.54
MPDB003689	Fungi	ITS	488	58.81
MPDB003690	Fungi	ITS	519	58.19
MPDB003691	Fungi	ITS	495	58.38
MPDB003692	Fungi	ITS	558	57.35
MPDB003693	Fungi	ITS	560	57.5
MPDB003694	Fungi	ITS	237	55.27
MPDB003695	Fungi	ITS	579	57.34
MPDB003696	Fungi	ITS	532	57.71
MPDB003697	Fungi	ITS	566	57.42
MPDB003698	Fungi	ITS	596	56.71
MPDB003699	Fungi	ITS	597	56.45
MPDB003700	Fungi	ITS	594	56.23
MPDB003701	Fungi	ITS	562	53.91
MPDB003702	Fungi	ITS	347	57.93
MPDB003703	Fungi	ITS	552	56.7
MPDB003704	Fungi	ITS	523	57.17
MPDB003705	Fungi	ITS	1034	54.45
MPDB003706	Fungi	ITS	562	58.9
MPDB003707	Fungi	ITS	565	58.23
MPDB003708	Fungi	ITS	560	58.93
MPDB003709	Fungi	ITS	571	57.62
MPDB003710	Fungi	ITS	569	58.52
MPDB003711	Fungi	ITS	568	57.92
MPDB003712	Fungi	ITS	567	58.73
MPDB003713	Fungi	ITS	566	57.77
MPDB003714	Fungi	ITS	567	58.38
MPDB003715	Fungi	ITS	565	57.52
MPDB003716	Fungi	ITS	558	58.78
MPDB003717	Fungi	ITS	563	58.08
MPDB003718	Fungi	ITS	566	59.01
MPDB003719	Fungi	ITS	567	58.2
MPDB003720	Fungi	ITS	559	58.86
MPDB003721	Fungi	ITS	572	58.04
MPDB003722	Fungi	ITS	568	58.63
MPDB003723	Fungi	ITS	456	58.33
MPDB003724	Fungi	ITS	631	56.1
MPDB003725	Fungi	ITS	474	58.44
MPDB003726	Fungi	ITS	518	59.27
MPDB003727	Fungi	ITS	483	60.46
MPDB003728	Fungi	ITS	576	57.81
MPDB003729	Fungi	ITS	521	58.73
MPDB003730	Fungi	ITS	519	58.77
MPDB003731	Fungi	ITS	566	57.95
MPDB003732	Fungi	ITS	595	57.14
MPDB003733	Fungi	ITS	543	58.01
MPDB003734	Fungi	ITS	506	59.29
MPDB003735	Fungi	ITS	604	57.45
MPDB003736	Fungi	ITS	549	58.65
MPDB003737	Fungi	ITS	596	57.72
MPDB003738	Fungi	ITS	537	57.73
MPDB003739	Fungi	ITS	486	58.85
MPDB003740	Fungi	ITS	597	57.79
MPDB003741	Fungi	ITS	548	58.03
MPDB003742	Fungi	ITS	531	58.95
MPDB003743	Fungi	ITS	560	56.07
MPDB003744	Fungi	ITS	616	55.52
MPDB003745	Fungi	ITS	541	58.78
MPDB003746	Fungi	ITS	652	55.98
MPDB003747	Fungi	ITS	615	57.56
MPDB003748	Fungi	ITS	508	57.68
MPDB003749	Fungi	ITS	587	58.6
MPDB003750	Fungi	ITS	583	58.32
MPDB003751	Fungi	ITS	572	59.97
MPDB003752	Fungi	ITS	569	58.52
MPDB003753	Fungi	ITS	565	59.12
MPDB003754	Fungi	ITS	574	59.41
MPDB003755	Fungi	ITS	571	59.89
MPDB003756	Fungi	ITS	580	58.79
MPDB003757	Fungi	ITS	571	59.37
MPDB003758	Fungi	ITS	556	57.55
MPDB003759	Fungi	ITS	576	59.38
MPDB003760	Fungi	ITS	570	58.25
MPDB003761	Fungi	ITS	591	59.73
MPDB003762	Fungi	ITS	576	59.38
MPDB003763	Fungi	ITS	573	60.03
MPDB003764	Fungi	ITS	573	58.46
MPDB003765	Fungi	ITS	567	59.08
MPDB003766	Fungi	ITS	566	58.13
MPDB003767	Fungi	ITS	573	58.64
MPDB003768	Fungi	ITS	571	58.67
MPDB003769	Fungi	ITS	571	59.72
MPDB003770	Fungi	ITS	579	59.41
MPDB003771	Fungi	ITS	579	59.76
MPDB003772	Fungi	ITS	584	58.73
MPDB003773	Fungi	ITS	573	59.86
MPDB003774	Fungi	ITS	568	59.15
MPDB003775	Fungi	ITS	566	59.72
MPDB003776	Fungi	ITS	575	58.09
MPDB003777	Fungi	ITS	578	56.75
MPDB003778	Fungi	ITS	503	60.83
MPDB003779	Fungi	ITS	559	59.75
MPDB003780	Fungi	ITS	506	60.87
MPDB003781	Fungi	ITS	563	59.33
MPDB003782	Fungi	ITS	601	58.9
MPDB003783	Fungi	ITS	490	60.41
MPDB003784	Fungi	ITS	376	57.98
MPDB003785	Fungi	ITS	505	60.2
MPDB003786	Fungi	ITS	443	57.34
MPDB003787	Fungi	ITS	510	58.82
MPDB003788	Fungi	ITS	551	59.53
MPDB003789	Fungi	ITS	600	58.67
MPDB003790	Fungi	ITS	323	60.06
MPDB003791	Fungi	ITS	398	59.8
MPDB003792	Fungi	ITS	421	60.57
MPDB003793	Fungi	ITS	969	56.35
MPDB003794	Fungi	ITS	201	49.75
MPDB003795	Fungi	ITS	518	59.65
MPDB003796	Fungi	ITS	520	59.62
MPDB003797	Fungi	ITS	602	57.64
MPDB003798	Fungi	ITS	559	58.14
MPDB003799	Fungi	ITS	593	57.5
MPDB003800	Fungi	ITS	566	58.3
MPDB003801	Fungi	ITS	569	58.17
MPDB003802	Fungi	ITS	561	58.47
MPDB003803	Fungi	ITS	547	58.14
MPDB003804	Fungi	ITS	248	61.29
MPDB003805	Fungi	ITS	254	61.02
MPDB003806	Fungi	ITS	302	60.26
MPDB003807	Fungi	ITS	471	59.66
MPDB003808	Fungi	ITS	565	58.41
MPDB003809	Fungi	ITS	581	58.0
MPDB003810	Fungi	ITS	382	56.81
MPDB003811	Fungi	ITS	498	59.04
MPDB003812	Fungi	ITS	577	57.71
MPDB003813	Fungi	ITS	503	59.64
MPDB003814	Fungi	ITS	566	58.3
MPDB003815	Fungi	ITS	516	59.69
MPDB003816	Fungi	ITS	560	58.21
MPDB003817	Fungi	ITS	700	57.29
MPDB003818	Fungi	ITS	526	59.51
MPDB003819	Fungi	ITS	557	58.53
MPDB003820	Fungi	ITS	524	59.35
MPDB003821	Fungi	ITS	640	57.5
MPDB003822	Fungi	ITS	887	57.84
MPDB003823	Fungi	ITS	577	57.89
MPDB003824	Fungi	ITS	475	60.0
MPDB003825	Fungi	ITS	570	57.72
MPDB003826	Fungi	ITS	546	58.24
MPDB003827	Fungi	ITS	529	60.87
MPDB003828	Fungi	ITS	567	57.85
MPDB003829	Fungi	ITS	610	58.2
MPDB003830	Fungi	ITS	576	58.16
MPDB003831	Fungi	ITS	507	58.97
MPDB003832	Fungi	ITS	533	58.91
MPDB003833	Fungi	ITS	529	59.36
MPDB003834	Fungi	ITS	528	59.47
MPDB003835	Fungi	ITS	571	57.09
MPDB003836	Fungi	ITS	540	57.96
MPDB003837	Fungi	ITS	558	56.81
MPDB003838	Fungi	ITS	554	56.14
MPDB003839	Fungi	ITS	541	57.49
MPDB003840	Fungi	ITS	558	57.35
MPDB003841	Fungi	ITS	558	57.17
MPDB003842	Fungi	ITS	544	57.17
MPDB003843	Fungi	ITS	545	57.06
MPDB003844	Fungi	ITS	540	56.48
MPDB003845	Fungi	ITS	563	56.31
MPDB003846	Fungi	ITS	562	56.94
MPDB003847	Fungi	ITS	561	57.58
MPDB003848	Fungi	ITS	553	56.96
MPDB003849	Fungi	ITS	556	57.01
MPDB003850	Fungi	ITS	554	56.86
MPDB003851	Fungi	ITS	556	57.37
MPDB003852	Fungi	ITS	558	56.99
MPDB003853	Fungi	ITS	555	57.12
MPDB003854	Fungi	ITS	555	56.76
MPDB003855	Fungi	ITS	251	55.38
MPDB003856	Fungi	ITS	220	56.82
MPDB003857	Fungi	ITS	242	57.85
MPDB003858	Fungi	ITS	314	38.54
MPDB003859	Fungi	ITS	302	56.29
MPDB003860	Fungi	ITS	248	56.05
MPDB003861	Fungi	ITS	290	52.07
MPDB003862	Fungi	ITS	255	49.41
MPDB003863	Fungi	ITS	221	52.94
MPDB003864	Fungi	ITS	238	38.66
MPDB003865	Fungi	ITS	146	44.52
MPDB003866	Fungi	ITS	242	54.55
MPDB003867	Fungi	ITS	243	51.85
MPDB003868	Fungi	ITS	507	58.19
MPDB003869	Fungi	ITS	534	58.05
MPDB003870	Fungi	ITS	542	58.3
MPDB003871	Fungi	ITS	585	56.92
MPDB003872	Fungi	ITS	411	57.66
MPDB003873	Fungi	ITS	496	55.65
MPDB003874	Fungi	ITS	577	57.71
MPDB003875	Fungi	ITS	565	53.63
MPDB003876	Fungi	ITS	573	57.24
MPDB003877	Fungi	ITS	609	56.49
MPDB003878	Fungi	ITS	517	51.45
MPDB003879	Fungi	ITS	557	51.17
MPDB003880	Fungi	ITS	557	51.17
MPDB003881	Fungi	ITS	564	50.0
MPDB003882	Fungi	ITS	525	52.19
MPDB003883	Fungi	ITS	550	51.64
MPDB003884	Fungi	ITS	500	50.2
MPDB003885	Fungi	ITS	543	53.22
MPDB003886	Fungi	ITS	532	51.69
MPDB003887	Fungi	ITS	531	51.79
MPDB003888	Fungi	ITS	494	52.02
MPDB003889	Fungi	ITS	494	51.62
MPDB003890	Fungi	ITS	491	51.73
MPDB003891	Fungi	ITS	491	52.14
MPDB003892	Fungi	ITS	496	50.0
MPDB003893	Fungi	ITS	488	52.25
MPDB003894	Fungi	ITS	495	49.9
MPDB003895	Fungi	ITS	402	50.25
MPDB003896	Fungi	ITS	533	51.78
MPDB003897	Fungi	ITS	555	51.71
MPDB003898	Fungi	ITS	586	51.02
MPDB003899	Fungi	ITS	509	51.87
MPDB003900	Fungi	ITS	510	51.76
MPDB003901	Fungi	ITS	494	51.21
MPDB003902	Fungi	ITS	522	52.3
MPDB003903	Fungi	ITS	504	48.61
MPDB003904	Fungi	ITS	503	48.51
MPDB003905	Fungi	ITS	553	49.91
MPDB003906	Fungi	ITS	562	51.42
MPDB003907	Fungi	ITS	559	51.88
MPDB003908	Fungi	ITS	560	51.79
MPDB003909	Fungi	ITS	561	51.52
MPDB003910	Fungi	ITS	559	51.88
MPDB003911	Fungi	ITS	546	51.83
MPDB003912	Fungi	ITS	559	52.06
MPDB003913	Fungi	ITS	558	51.61
MPDB003914	Fungi	ITS	484	49.79
MPDB003915	Fungi	ITS	487	49.69
MPDB003916	Fungi	ITS	456	51.75
MPDB003917	Fungi	ITS	539	50.46
MPDB003918	Fungi	ITS	537	51.77
MPDB003919	Fungi	ITS	626	49.36
MPDB003920	Fungi	ITS	563	52.04
MPDB003921	Fungi	ITS	445	48.54
MPDB003922	Fungi	ITS	545	49.54
MPDB003923	Fungi	ITS	528	49.05
MPDB003924	Fungi	ITS	530	49.25
MPDB003925	Fungi	ITS	529	49.15
MPDB003926	Fungi	ITS	526	49.43
MPDB003927	Fungi	ITS	529	49.15
MPDB003928	Fungi	ITS	521	49.52
MPDB003929	Fungi	ITS	514	49.61
MPDB003930	Fungi	ITS	527	48.77
MPDB003931	Fungi	ITS	521	49.14
MPDB003932	Fungi	ITS	513	49.51
MPDB003933	Fungi	ITS	512	50.2
MPDB003934	Fungi	ITS	514	49.22
MPDB003935	Fungi	ITS	527	49.15
MPDB003936	Fungi	ITS	513	49.51
MPDB003937	Fungi	ITS	327	50.46
MPDB003938	Fungi	ITS	533	48.97
MPDB003939	Fungi	ITS	983	48.83
MPDB003940	Fungi	ITS	1001	48.85
MPDB003941	Fungi	ITS	549	49.18
MPDB003942	Fungi	ITS	496	48.79
MPDB003943	Fungi	ITS	548	49.09
MPDB003944	Fungi	ITS	407	50.12
MPDB003945	Fungi	ITS	251	43.82
MPDB003946	Fungi	ITS	494	48.79
MPDB003947	Fungi	ITS	496	48.79
MPDB003948	Fungi	ITS	528	49.43
MPDB003949	Fungi	ITS	502	49.0
MPDB003950	Fungi	ITS	511	48.92
MPDB003951	Fungi	ITS	509	48.92
MPDB003952	Fungi	ITS	506	49.01
MPDB003953	Fungi	ITS	507	48.52
MPDB003954	Fungi	ITS	510	48.82
MPDB003955	Fungi	ITS	503	49.11
MPDB003956	Fungi	ITS	506	49.21
MPDB003957	Fungi	ITS	500	49.0
MPDB003958	Fungi	ITS	506	48.42
MPDB003959	Fungi	ITS	500	49.0
MPDB003960	Fungi	ITS	526	48.48
MPDB003961	Fungi	ITS	549	49.18
MPDB003962	Fungi	ITS	400	49.75
MPDB003963	Fungi	ITS	504	47.62
MPDB003964	Fungi	ITS	705	48.65
MPDB003965	Fungi	ITS	5034	48.35
MPDB003966	Fungi	ITS	770	48.05
MPDB003967	Fungi	ITS	795	48.05
MPDB003968	Fungi	ITS	797	47.8
MPDB003969	Fungi	ITS	805	47.7
MPDB003970	Fungi	ITS	799	47.81
MPDB003971	Fungi	ITS	772	48.06
MPDB003972	Fungi	ITS	805	47.83
MPDB003973	Fungi	ITS	805	47.83
MPDB003974	Fungi	ITS	808	47.9
MPDB003975	Fungi	ITS	800	47.88
MPDB003976	Fungi	ITS	809	47.96
MPDB003977	Fungi	ITS	804	47.89
MPDB003978	Fungi	ITS	748	48.53
MPDB003979	Fungi	ITS	799	48.06
MPDB003980	Fungi	ITS	770	48.05
MPDB003981	Fungi	ITS	806	47.89
MPDB003982	Fungi	ITS	797	47.8
MPDB003983	Fungi	ITS	807	47.96
MPDB003984	Fungi	ITS	797	48.06
MPDB003985	Fungi	ITS	796	47.86
MPDB003986	Fungi	ITS	796	47.99
MPDB003987	Fungi	ITS	779	48.01
MPDB003988	Fungi	ITS	776	48.71
MPDB003989	Fungi	ITS	797	47.8
MPDB003990	Fungi	ITS	765	47.71
MPDB003991	Fungi	ITS	766	48.3
MPDB003992	Fungi	ITS	773	48.12
MPDB003993	Fungi	ITS	796	47.74
MPDB003994	Fungi	ITS	720	48.75
MPDB003995	Fungi	ITS	756	48.28
MPDB003996	Fungi	ITS	739	48.17
MPDB003997	Fungi	ITS	746	47.99
MPDB003998	Fungi	ITS	753	48.21
MPDB003999	Fungi	ITS	689	48.91
MPDB004000	Fungi	ITS	691	47.03
MPDB004001	Fungi	ITS	831	48.98
MPDB004002	Fungi	ITS	731	48.15
MPDB004003	Fungi	ITS	718	48.75
MPDB004004	Fungi	ITS	653	48.85
MPDB004005	Fungi	ITS	721	47.85
MPDB004006	Fungi	ITS	787	48.16
MPDB004007	Fungi	ITS	572	45.98
MPDB004008	Fungi	ITS	561	47.42
MPDB004009	Fungi	ITS	548	46.72
MPDB004010	Fungi	ITS	519	47.01
MPDB004011	Fungi	ITS	534	47.75
MPDB004012	Fungi	ITS	566	45.94
MPDB004013	Fungi	ITS	223	45.74
MPDB004014	Fungi	ITS	507	47.14
MPDB004015	Fungi	ITS	534	48.31
MPDB004016	Fungi	ITS	554	47.29
MPDB004017	Fungi	ITS	481	46.57
MPDB004018	Fungi	ITS	430	47.21
MPDB004019	Fungi	ITS	563	47.42
MPDB004020	Fungi	ITS	577	47.14
MPDB004021	Fungi	ITS	617	47.49
MPDB004022	Fungi	ITS	452	47.35
MPDB004023	Fungi	ITS	573	46.77
MPDB004024	Fungi	ITS	534	47.0
MPDB004025	Fungi	ITS	566	47.35
MPDB004026	Fungi	ITS	482	46.89
MPDB004027	Fungi	ITS	474	46.84
MPDB004028	Fungi	ITS	549	47.18
MPDB004029	Fungi	ITS	613	46.82
MPDB004030	Fungi	ITS	345	43.48
MPDB004031	Fungi	ITS	550	48.0
MPDB004032	Fungi	ITS	567	47.44
MPDB004033	Fungi	ITS	568	47.54
MPDB004034	Fungi	ITS	462	45.89
MPDB004035	Fungi	ITS	536	47.2
MPDB004036	Fungi	ITS	563	46.36
MPDB004037	Fungi	ITS	481	47.19
MPDB004038	Fungi	ITS	501	47.11
MPDB004039	Fungi	ITS	569	46.75
MPDB004040	Fungi	ITS	599	47.58
MPDB004041	Fungi	ITS	560	47.68
MPDB004042	Fungi	ITS	548	47.63
MPDB004043	Fungi	ITS	543	47.51
MPDB004044	Fungi	ITS	543	47.7
MPDB004045	Fungi	ITS	559	46.87
MPDB004046	Fungi	ITS	541	47.32
MPDB004047	Fungi	ITS	504	47.42
MPDB004048	Fungi	ITS	513	46.98
MPDB004049	Fungi	ITS	573	48.17
MPDB004050	Fungi	ITS	501	50.3
MPDB004051	Fungi	ITS	555	49.55
MPDB004052	Fungi	ITS	550	49.09
MPDB004053	Fungi	ITS	551	49.0
MPDB004054	Fungi	ITS	556	49.1
MPDB004055	Fungi	ITS	478	49.37
MPDB004056	Fungi	ITS	466	49.36
MPDB004057	Fungi	ITS	614	58.79
MPDB004058	Fungi	ITS	584	48.29
MPDB004059	Fungi	ITS	587	48.38
MPDB004060	Fungi	ITS	584	48.29
MPDB004061	Fungi	ITS	585	49.23
MPDB004062	Fungi	ITS	653	56.66
MPDB004063	Fungi	ITS	608	51.32
MPDB004064	Fungi	ITS	625	56.0
MPDB004065	Fungi	ITS	584	48.12
MPDB004066	Fungi	ITS	626	55.91
MPDB004067	Fungi	ITS	644	56.83
MPDB004068	Fungi	ITS	612	54.25
MPDB004069	Fungi	ITS	620	46.61
MPDB004070	Fungi	ITS	585	49.06
MPDB004071	Fungi	ITS	574	45.3
MPDB004072	Fungi	ITS	615	51.87
MPDB004073	Fungi	ITS	605	54.38
MPDB004074	Fungi	ITS	612	48.53
MPDB004075	Fungi	ITS	621	46.86
MPDB004076	Fungi	ITS	586	48.46
MPDB004077	Fungi	ITS	619	46.69
MPDB004078	Fungi	ITS	580	48.45
MPDB004079	Fungi	ITS	585	45.81
MPDB004080	Fungi	ITS	695	44.6
MPDB004081	Fungi	ITS	582	48.28
MPDB004082	Fungi	ITS	628	47.77
MPDB004083	Fungi	ITS	582	48.63
MPDB004084	Fungi	ITS	619	52.34
MPDB004085	Fungi	ITS	586	49.15
MPDB004086	Fungi	ITS	583	48.2
MPDB004087	Fungi	ITS	583	48.54
MPDB004088	Fungi	ITS	504	50.0
MPDB004089	Fungi	ITS	516	48.64
MPDB004090	Fungi	ITS	391	47.83
MPDB004091	Fungi	ITS	391	47.83
MPDB004092	Fungi	ITS	750	47.87
MPDB004093	Fungi	ITS	545	48.26
MPDB004094	Fungi	ITS	517	48.36
MPDB004095	Fungi	ITS	523	47.8
MPDB004096	Fungi	ITS	522	47.89
MPDB004097	Fungi	ITS	526	48.1
MPDB004098	Fungi	ITS	526	48.1
MPDB004099	Fungi	ITS	523	47.99
MPDB004100	Fungi	ITS	518	48.46
MPDB004101	Fungi	ITS	523	47.99
MPDB004102	Fungi	ITS	523	47.8
MPDB004103	Fungi	ITS	517	48.36
MPDB004104	Fungi	ITS	505	47.52
MPDB004105	Fungi	ITS	508	47.83
MPDB004106	Fungi	ITS	498	47.99
MPDB004107	Fungi	ITS	374	46.26
MPDB004108	Fungi	ITS	548	48.91
MPDB004109	Fungi	ITS	497	48.69
MPDB004110	Fungi	ITS	484	48.14
MPDB004111	Fungi	ITS	565	48.14
MPDB004112	Fungi	ITS	570	49.65
MPDB004113	Fungi	ITS	549	48.82
MPDB004114	Fungi	ITS	557	47.94
MPDB004115	Fungi	ITS	563	47.96
MPDB004116	Fungi	ITS	557	48.47
MPDB004117	Fungi	ITS	527	48.39
MPDB004118	Fungi	ITS	553	48.28
MPDB004119	Fungi	ITS	474	48.31
MPDB004120	Fungi	ITS	552	49.46
MPDB004121	Fungi	ITS	519	49.71
MPDB004122	Fungi	ITS	551	48.64
MPDB004123	Fungi	ITS	477	48.22
MPDB004124	Fungi	ITS	510	48.24
MPDB004125	Fungi	ITS	520	48.27
MPDB004126	Fungi	ITS	513	48.15
MPDB004127	Fungi	ITS	514	48.44
MPDB004128	Fungi	ITS	501	48.5
MPDB004129	Fungi	ITS	502	48.61
MPDB004130	Fungi	ITS	561	51.34
MPDB004131	Fungi	ITS	559	51.7
MPDB004132	Fungi	ITS	511	51.27
MPDB004133	Fungi	ITS	311	50.16
MPDB004134	Fungi	ITS	465	52.69
MPDB004135	Fungi	ITS	502	51.39
MPDB004136	Fungi	ITS	532	52.44
MPDB004137	Fungi	ITS	533	52.53
MPDB004138	Fungi	ITS	520	52.31
MPDB004139	Fungi	ITS	578	51.73
MPDB004140	Fungi	ITS	504	52.18
MPDB004141	Fungi	ITS	494	52.63
MPDB004142	Fungi	ITS	505	52.48
MPDB004143	Fungi	ITS	520	50.77
MPDB004144	Fungi	ITS	556	51.62
MPDB004145	Fungi	ITS	466	52.15
MPDB004146	Fungi	ITS	417	52.76
MPDB004147	Fungi	ITS	540	51.67
MPDB004148	Fungi	ITS	679	53.02
MPDB004149	Fungi	ITS	603	50.75
MPDB004150	Fungi	ITS	599	46.74
MPDB004151	Fungi	ITS	450	50.67
MPDB004152	Fungi	ITS	498	51.81
MPDB004153	Fungi	ITS	499	51.9
MPDB004154	Fungi	ITS	499	51.9
MPDB004155	Fungi	ITS	578	50.87
MPDB004156	Fungi	ITS	559	51.7
MPDB004157	Fungi	ITS	490	51.63
MPDB004158	Fungi	ITS	564	51.6
MPDB004159	Fungi	ITS	489	51.74
MPDB004160	Fungi	ITS	404	51.24
MPDB004161	Fungi	ITS	602	50.83
MPDB004162	Fungi	ITS	584	49.49
MPDB004163	Fungi	ITS	585	49.23
MPDB004164	Fungi	ITS	592	50.84
MPDB004165	Fungi	ITS	563	51.69
MPDB004166	Fungi	ITS	569	51.67
MPDB004167	Fungi	ITS	529	52.17
MPDB004168	Fungi	ITS	532	51.69
MPDB004169	Fungi	ITS	518	51.93
MPDB004170	Fungi	ITS	517	52.03
MPDB004171	Fungi	ITS	515	52.23
MPDB004172	Fungi	ITS	509	52.26
MPDB004173	Fungi	ITS	548	48.91
MPDB004174	Fungi	ITS	545	48.81
MPDB004175	Fungi	ITS	543	48.8
MPDB004176	Fungi	ITS	543	48.43
MPDB004177	Fungi	ITS	543	48.8
MPDB004178	Fungi	ITS	545	48.44
MPDB004179	Fungi	ITS	543	48.99
MPDB004180	Fungi	ITS	1131	49.43
MPDB004181	Fungi	ITS	556	48.74
MPDB004182	Fungi	ITS	435	48.97
MPDB004183	Fungi	ITS	473	49.05
MPDB004184	Fungi	ITS	879	50.17
MPDB004185	Fungi	ITS	828	50.6
MPDB004186	Fungi	ITS	538	48.88
MPDB004187	Fungi	ITS	699	43.63
MPDB004188	Fungi	ITS	706	43.34
MPDB004189	Fungi	ITS	716	43.02
MPDB004190	Fungi	ITS	626	43.13
MPDB004191	Fungi	ITS	722	43.07
MPDB004192	Fungi	ITS	573	48.52
MPDB004193	Fungi	ITS	531	48.78
MPDB004194	Fungi	ITS	520	49.42
MPDB004195	Fungi	ITS	473	49.26
MPDB004196	Fungi	ITS	508	49.21
MPDB004197	Fungi	ITS	584	48.29
MPDB004198	Fungi	ITS	295	49.83
MPDB004199	Fungi	ITS	516	50.97
MPDB004200	Fungi	ITS	548	48.72
MPDB004201	Fungi	ITS	235	49.36
MPDB004202	Fungi	ITS	220	48.64
MPDB004203	Fungi	ITS	220	48.64
MPDB004204	Fungi	ITS	480	49.17
MPDB004205	Fungi	ITS	219	48.4
MPDB004206	Fungi	ITS	694	42.22
MPDB004207	Fungi	ITS	545	48.62
MPDB004208	Fungi	ITS	550	48.55
MPDB004209	Fungi	ITS	486	48.35
MPDB004210	Fungi	ITS	493	48.68
MPDB004211	Fungi	ITS	501	49.3
MPDB004212	Fungi	ITS	514	48.83
MPDB004213	Fungi	ITS	501	49.1
MPDB004214	Fungi	ITS	497	49.09
MPDB004215	Fungi	ITS	514	51.17
MPDB004216	Fungi	ITS	544	48.71
MPDB004217	Fungi	ITS	544	48.9
MPDB004218	Fungi	ITS	552	48.55
MPDB004219	Fungi	ITS	545	48.99
MPDB004220	Fungi	ITS	546	48.35
MPDB004221	Fungi	ITS	550	48.91
MPDB004222	Fungi	ITS	543	48.8
MPDB004223	Fungi	ITS	543	48.07
MPDB004224	Fungi	ITS	547	48.81
MPDB004225	Fungi	ITS	508	49.8
MPDB004226	Fungi	ITS	543	48.62
MPDB004227	Fungi	ITS	510	48.43
MPDB004228	Fungi	ITS	544	48.9
MPDB004229	Fungi	ITS	543	48.62
MPDB004230	Fungi	ITS	513	49.51
MPDB004231	Fungi	ITS	543	48.62
MPDB004232	Fungi	ITS	543	48.62
MPDB004233	Fungi	ITS	543	48.62
MPDB004234	Fungi	ITS	546	49.08
MPDB004235	Fungi	ITS	552	48.73
MPDB004236	Fungi	ITS	551	49.0
MPDB004237	Fungi	ITS	510	48.04
MPDB004238	Fungi	ITS	507	49.7
MPDB004239	Fungi	ITS	551	48.82
MPDB004240	Fungi	ITS	552	48.55
MPDB004241	Fungi	ITS	568	48.59
MPDB004242	Fungi	ITS	545	48.81
MPDB004243	Fungi	ITS	552	49.46
MPDB004244	Fungi	ITS	544	48.71
MPDB004245	Fungi	ITS	510	48.24
MPDB004246	Fungi	ITS	544	48.9
MPDB004247	Fungi	ITS	512	48.24
MPDB004248	Fungi	ITS	545	48.62
MPDB004249	Fungi	ITS	544	48.71
MPDB004250	Fungi	ITS	545	48.62
MPDB004251	Fungi	ITS	540	49.44
MPDB004252	Fungi	ITS	483	48.65
MPDB004253	Fungi	ITS	230	48.26
MPDB004254	Fungi	ITS	779	46.85
MPDB004255	Fungi	ITS	1063	50.61
MPDB004256	Fungi	ITS	556	49.1
MPDB004257	Fungi	ITS	493	49.29
MPDB004258	Fungi	ITS	491	48.88
MPDB004259	Fungi	ITS	226	53.1
MPDB004260	Fungi	ITS	232	52.59
MPDB004261	Fungi	ITS	256	50.78
MPDB004262	Fungi	ITS	230	52.17
MPDB004263	Fungi	ITS	235	53.62
MPDB004264	Fungi	ITS	207	54.11
MPDB004265	Fungi	ITS	595	54.62
MPDB004266	Fungi	ITS	584	55.82
MPDB004267	Fungi	ITS	596	55.54
MPDB004268	Fungi	ITS	583	55.75
MPDB004269	Fungi	ITS	582	55.33
MPDB004270	Fungi	ITS	585	55.38
MPDB004271	Fungi	ITS	523	56.6
MPDB004272	Fungi	ITS	508	56.5
MPDB004273	Fungi	ITS	509	56.39
MPDB004274	Fungi	ITS	511	56.56
MPDB004275	Fungi	ITS	719	55.63
MPDB004276	Fungi	ITS	300	50.0
MPDB004277	Fungi	ITS	565	55.22
